time,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6,q_desired_7,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,q_actual_7,dq_desired_1,dq_desired_2,dq_desired_3,dq_desired_4,dq_desired_5,dq_desired_6,dq_desired_7,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,dq_actual_7,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,tau_J_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7,tau_impedance_1,tau_impedance_2,tau_impedance_3,tau_impedance_4,tau_impedance_5,tau_impedance_6,tau_impedance_7,tau_inertia_1,tau_inertia_2,tau_inertia_3,tau_inertia_4,tau_inertia_5,tau_inertia_6,tau_inertia_7,tau_coriolis_1,tau_coriolis_2,tau_coriolis_3,tau_coriolis_4,tau_coriolis_5,tau_coriolis_6,tau_coriolis_7,tau_gravity_1,tau_gravity_2,tau_gravity_3,tau_gravity_4,tau_gravity_5,tau_gravity_6,tau_gravity_7,tau_k_1,tau_k_2,tau_k_3,tau_k_4,tau_k_5,tau_k_6,tau_k_7,tau_d_1,tau_d_2,tau_d_3,tau_d_4,tau_d_5,tau_d_6,tau_d_7
3.118000,-0.722482,-0.397365,-0.866978,-1.880886,-1.733957,2.747865,1.227029,-0.717536,-0.394416,-0.863919,-1.879780,-1.707002,2.740903,1.212861,-0.330569,-0.181813,-0.396683,-0.141884,-0.793367,0.538567,0.920735,-0.317495,-0.167087,-0.392651,-0.144099,-0.804448,0.543732,0.896665,-2.076052,-6.488149,6.546021,17.638750,0.818548,0.665460,0.252358,-3.354914,-2.402438,-1.595832,-0.683590,-1.122084,0.965424,1.069576,-3.621106,-2.505520,-2.037277,-0.552843,-1.126121,0.915146,1.069442,0.281685,0.254804,0.329716,-0.017967,0.012374,0.015267,-0.000830,-0.015493,-0.151722,0.111730,-0.112779,-0.008338,0.035011,0.000964,0.000000,-5.078369,6.986472,17.467650,1.452451,0.254797,0.018122,-2.967362,-1.769230,-1.835669,-0.663618,-1.347747,1.044278,0.708384,-0.653745,-0.736290,-0.201608,0.110775,0.221627,-0.129131,0.361058
3.119000,-0.722812,-0.397547,-0.867375,-1.881028,-1.734750,2.748403,1.227949,-0.717853,-0.394590,-0.864331,-1.879930,-1.707800,2.741437,1.213784,-0.330430,-0.181737,-0.396516,-0.141824,-0.793032,0.538340,0.920347,-0.318268,-0.168717,-0.406939,-0.147232,-0.806461,0.542254,0.897614,-2.000674,-6.511953,6.621400,17.714128,0.830449,0.592218,0.119607,-3.318463,-2.329796,-0.860216,-0.523111,-1.075039,0.998955,1.049422,-3.583736,-2.425220,-1.305452,-0.388562,-1.078892,0.947103,1.049261,0.282090,0.255162,0.330173,-0.017975,0.012409,0.015274,-0.000831,-0.016816,-0.159738,0.115063,-0.116574,-0.008555,0.036578,0.000992,-0.000000,-5.066272,6.991805,17.466127,1.452787,0.254191,0.018098,-2.975615,-1.774236,-1.826606,-0.658949,-1.347469,1.044960,0.708269,-0.608122,-0.650984,0.521155,0.270387,0.268576,-0.097858,0.340993
3.120000,-0.723143,-0.397729,-0.867771,-1.881170,-1.735543,2.748941,1.228870,-0.718174,-0.394767,-0.864734,-1.880077,-1.708606,2.741955,1.214660,-0.330291,-0.181660,-0.396349,-0.141764,-0.792697,0.538113,0.919958,-0.317841,-0.174010,-0.402435,-0.149303,-0.799741,0.537016,0.892194,-1.826113,-6.511953,6.494447,17.789507,0.883550,0.612359,0.192849,-3.334423,-2.056740,-1.069454,-0.415794,-1.202112,1.127143,1.127064,-3.603961,-2.159139,-1.518040,-0.278795,-1.205965,1.075400,1.126938,0.282492,0.255520,0.330630,-0.017984,0.012444,0.015281,-0.000833,-0.012955,-0.153122,0.117956,-0.119014,-0.008590,0.036462,0.000959,0.000000,-5.054154,6.997166,17.464593,1.453102,0.253571,0.018078,-2.981500,-1.776637,-1.822374,-0.655763,-1.346843,1.047981,0.710469,-0.622461,-0.382502,0.304334,0.376968,0.140878,0.027419,0.416469
3.121000,-0.723473,-0.397910,-0.868168,-1.881312,-1.736335,2.749479,1.229789,-0.718486,-0.394945,-0.865157,-1.880221,-1.709410,2.742472,1.215548,-0.330151,-0.181583,-0.396181,-0.141704,-0.792362,0.537885,0.919569,-0.318196,-0.173648,-0.408570,-0.148078,-0.797463,0.528522,0.886252,-1.750734,-6.563528,6.518250,17.864885,0.919256,0.651727,0.258767,-3.321341,-2.077843,-0.737501,-0.473115,-1.240397,1.337511,1.211924,-3.589797,-2.176140,-1.187136,-0.335613,-1.244234,1.285131,1.211798,0.282898,0.255881,0.331088,-0.017993,0.012478,0.015288,-0.000835,-0.014441,-0.157583,0.118547,-0.119509,-0.008642,0.037091,0.000961,0.000000,-5.041718,7.002647,17.463043,1.453418,0.252964,0.018057,-2.992060,-1.779382,-1.806612,-0.654288,-1.346264,1.051060,0.712044,-0.597737,-0.396758,0.619476,0.318675,0.102030,0.234072,0.499754
3.122000,-0.723803,-0.398092,-0.868564,-1.881454,-1.737127,2.750017,1.230709,-0.718793,-0.395126,-0.865562,-1.880364,-1.710208,2.742972,1.216444,-0.330011,-0.181506,-0.396013,-0.141644,-0.792026,0.537657,0.919179,-0.312902,-0.174455,-0.408503,-0.144500,-0.801972,0.517859,0.894588,-1.778505,-6.563528,6.442872,17.837114,0.954961,0.684686,0.146157,-3.592761,-2.029924,-0.729352,-0.649543,-1.143335,1.603536,1.082194,-3.861291,-2.131851,-1.176418,-0.511063,-1.147053,1.551757,1.082085,0.283300,0.256240,0.331545,-0.018003,0.012513,0.015296,-0.000837,-0.014770,-0.154312,0.115521,-0.120477,-0.008795,0.036483,0.000945,0.000000,-5.029403,7.008104,17.461490,1.453714,0.252354,0.018035,-3.005834,-1.779314,-1.800932,-0.653887,-1.345974,1.056805,0.713223,-0.855457,-0.352537,0.624514,0.142823,0.198921,0.494952,0.368862
3.123000,-0.724133,-0.398273,-0.868960,-1.881595,-1.737919,2.750555,1.231628,-0.719102,-0.395303,-0.865996,-1.880505,-1.711004,2.743474,1.217308,-0.329871,-0.181429,-0.395845,-0.141584,-0.791690,0.537429,0.918789,-0.311171,-0.172436,-0.415213,-0.143916,-0.799222,0.505021,0.881248,-1.826113,-6.539724,6.546021,17.761736,0.937566,0.691095,0.199258,-3.686942,-2.134081,-0.363076,-0.675393,-1.191282,1.924472,1.279215,-3.953703,-2.231465,-0.809719,-0.537703,-1.195097,1.872251,1.279100,0.283706,0.256602,0.332003,-0.018012,0.012547,0.015303,-0.000838,-0.016945,-0.159218,0.114639,-0.119678,-0.008733,0.036918,0.000954,-0.000000,-5.016750,7.013677,17.459938,1.454017,0.251764,0.018015,-3.018723,-1.781827,-1.778144,-0.654329,-1.345739,1.062057,0.715981,-0.934980,-0.449638,0.968425,0.116626,0.150642,0.810194,0.563119
3.124000,-0.724463,-0.398455,-0.869355,-1.881737,-1.738711,2.751092,1.232546,-0.719414,-0.395480,-0.866414,-1.880646,-1.711802,2.743958,1.218187,-0.329730,-0.181352,-0.395676,-0.141524,-0.791353,0.537200,0.918398,-0.312220,-0.172014,-0.413807,-0.144576,-0.793451,0.499405,0.877822,-1.802309,-6.587331,6.494447,17.714128,0.943059,0.750604,0.192849,-3.637395,-2.153932,-0.410686,-0.638323,-1.299494,2.067234,1.326731,-3.904779,-2.251548,-0.858439,-0.501924,-1.303495,2.014927,1.326623,0.284111,0.256962,0.332461,-0.018021,0.012582,0.015311,-0.000840,-0.016727,-0.159346,0.115292,-0.118378,-0.008581,0.036997,0.000948,0.000000,-5.004388,7.019143,17.458421,1.454293,0.251166,0.017994,-3.029240,-1.784683,-1.764973,-0.654526,-1.345452,1.070061,0.717978,-0.875539,-0.466865,0.906534,0.152602,0.041958,0.944866,0.608645
3.125000,-0.724792,-0.398636,-0.869751,-1.881878,-1.739502,2.751629,1.233464,-0.719732,-0.395656,-0.866831,-1.880786,-1.712581,2.744438,1.219045,-0.329590,-0.181274,-0.395508,-0.141463,-0.791016,0.536971,0.918007,-0.311003,-0.177262,-0.417268,-0.141787,-0.790604,0.489628,0.874970,-1.726931,-6.638906,6.494447,17.662554,0.854253,0.836663,0.219399,-3.696630,-1.888832,-0.213735,-0.779921,-1.350558,2.314892,1.366590,-3.965797,-1.988673,-0.663829,-0.638963,-1.354248,2.262205,1.366512,0.284516,0.257323,0.332918,-0.018031,0.012616,0.015319,-0.000842,-0.015348,-0.157481,0.117176,-0.122927,-0.008926,0.037368,0.000920,-0.000000,-4.992064,7.024593,17.456912,1.454572,0.250590,0.017973,-3.036453,-1.788063,-1.751860,-0.655173,-1.346025,1.078630,0.720960,-0.929344,-0.200610,1.088031,0.016210,-0.008223,1.183574,0.645552
3.126000,-0.725122,-0.398817,-0.870146,-1.882020,-1.740293,2.752166,1.234382,-0.720053,-0.395838,-0.867247,-1.880921,-1.713366,2.744929,1.219921,-0.329449,-0.181197,-0.395339,-0.141403,-0.790678,0.536742,0.917615,-0.314461,-0.181582,-0.416857,-0.141868,-0.782780,0.488765,0.871417,-1.603945,-6.587331,6.546021,17.563372,0.800237,0.876031,0.212990,-3.518917,-1.666426,-0.209319,-0.779539,-1.500708,2.338201,1.416069,-3.790648,-1.767955,-0.663918,-0.635864,-1.504303,2.284931,1.416016,0.284918,0.257684,0.333374,-0.018041,0.012651,0.015326,-0.000844,-0.013186,-0.156155,0.121224,-0.125635,-0.009056,0.037944,0.000897,-0.000000,-4.979503,7.030144,17.455330,1.454865,0.250000,0.017952,-3.041251,-1.787188,-1.739827,-0.659136,-1.346343,1.085509,0.723056,-0.749397,0.019233,1.075909,0.023272,-0.157961,1.199421,0.692960
3.127000,-0.725451,-0.398998,-0.870542,-1.882161,-1.741083,2.752703,1.235300,-0.720369,-0.396015,-0.867660,-1.881061,-1.714138,2.745422,1.220793,-0.329308,-0.181120,-0.395170,-0.141342,-0.790340,0.536512,0.917222,-0.314227,-0.180215,-0.417272,-0.139421,-0.775247,0.491113,0.890823,-1.603945,-6.587331,6.593629,17.487993,0.776433,0.836663,0.172707,-3.532271,-1.733749,-0.169458,-0.898921,-1.645493,2.280425,1.121386,-3.803797,-1.835006,-0.623875,-0.756028,-1.649115,2.227124,1.121345,0.285321,0.258043,0.333830,-0.018050,0.012685,0.015333,-0.000845,-0.013795,-0.156786,0.120586,-0.124842,-0.009064,0.037967,0.000887,0.000000,-4.967206,7.035578,17.453796,1.455161,0.249430,0.017930,-3.049724,-1.789759,-1.728976,-0.659982,-1.347259,1.092132,0.725355,-0.754073,-0.045248,1.105101,-0.096047,-0.301856,1.134992,0.395990
3.128000,-0.725781,-0.399179,-0.870937,-1.882302,-1.741873,2.753239,1.236217,-0.720697,-0.396187,-0.868069,-1.881197,-1.714922,2.745918,1.221657,-0.329167,-0.181042,-0.395001,-0.141282,-0.790001,0.536282,0.916829,-0.314348,-0.179857,-0.414010,-0.139137,-0.774656,0.489115,0.882066,-1.552370,-6.563528,6.621400,17.333269,0.759038,0.855890,0.258767,-3.519165,-1.751526,-0.315712,-0.912512,-1.650727,2.330364,1.249467,-3.791318,-1.854837,-0.770053,-0.770702,-1.654489,2.277351,1.249433,0.285724,0.258402,0.334286,-0.018060,0.012720,0.015341,-0.000847,-0.013571,-0.155091,0.120055,-0.123750,-0.008958,0.037673,0.000881,0.000000,-4.955129,7.040894,17.452278,1.455454,0.248838,0.017909,-3.050388,-1.795571,-1.720543,-0.663439,-1.347585,1.098177,0.727993,-0.740930,-0.059266,0.950491,-0.107263,-0.306904,1.179174,0.521440
3.129000,-0.726110,-0.399360,-0.871332,-1.882444,-1.742663,2.753775,1.237133,-0.721020,-0.396377,-0.868479,-1.881339,-1.715716,2.746412,1.222553,-0.329026,-0.180964,-0.394831,-0.141221,-0.789662,0.536052,0.916436,-0.317951,-0.182932,-0.412115,-0.140409,-0.777439,0.499452,0.880150,-1.528566,-6.385000,6.672975,17.234087,0.835943,0.888849,0.192849,-3.333692,-1.586043,-0.389610,-0.847801,-1.588128,2.072750,1.273324,-3.607873,-1.691438,-0.847304,-0.703635,-1.591807,2.019422,1.273295,0.286123,0.258761,0.334740,-0.018070,0.012754,0.015348,-0.000849,-0.011943,-0.153366,0.122954,-0.126097,-0.009075,0.037981,0.000878,0.000000,-4.942435,7.046537,17.450662,1.455745,0.248243,0.017886,-3.054126,-1.789838,-1.711520,-0.663003,-1.347350,1.104410,0.729013,-0.553747,0.098400,0.864216,-0.040632,-0.244457,0.915012,0.544282
3.130000,-0.726439,-0.399541,-0.871726,-1.882585,-1.743453,2.754311,1.238050,-0.721352,-0.396565,-0.868880,-1.881480,-1.716488,2.746920,1.223430,-0.328884,-0.180886,-0.394661,-0.141160,-0.789322,0.535822,0.916041,-0.321162,-0.183858,-0.407251,-0.138911,-0.778303,0.499376,0.875617,-1.480959,-6.258047,6.847535,17.059526,0.878057,0.954767,0.232217,-3.163279,-1.529875,-0.619156,-0.918834,-1.564875,2.073093,1.337373,-3.438384,-1.637257,-1.078135,-0.775154,-1.568621,2.019875,1.337358,0.286521,0.259118,0.335192,-0.018080,0.012789,0.015354,-0.000851,-0.011416,-0.151736,0.123787,-0.125600,-0.009043,0.037864,0.000865,0.000000,-4.929994,7.052060,17.449052,1.456060,0.247669,0.017864,-3.052289,-1.785857,-1.707616,-0.662671,-1.348243,1.108724,0.730987,-0.386096,0.148600,0.629481,-0.112483,-0.220378,0.911151,0.606372
3.131000,-0.726767,-0.399722,-0.872121,-1.882726,-1.744242,2.754847,1.238965,-0.721693,-0.396737,-0.869276,-1.881615,-1.717272,2.747443,1.224327,-0.328743,-0.180808,-0.394491,-0.141100,-0.788982,0.535591,0.915647,-0.325774,-0.181495,-0.404576,-0.140474,-0.775675,0.504476,0.882240,-1.330202,-6.258047,6.847535,16.880999,0.883550,1.007867,0.212990,-2.918012,-1.651079,-0.741926,-0.838805,-1.610643,1.941892,1.233069,-3.192989,-1.756535,-1.202546,-0.697862,-1.614667,1.888418,1.233046,0.286921,0.259475,0.335645,-0.018089,0.012823,0.015361,-0.000852,-0.011944,-0.154019,0.124975,-0.122854,-0.008799,0.038114,0.000876,0.000000,-4.918092,7.057288,17.447493,1.456383,0.247066,0.017841,-3.044552,-1.790877,-1.706772,-0.666560,-1.348522,1.110548,0.731945,-0.148437,0.034342,0.504226,-0.031302,-0.266145,0.777870,0.501101
3.132000,-0.727096,-0.399903,-0.872515,-1.882867,-1.745031,2.755382,1.239881,-0.722032,-0.396922,-0.869657,-1.881755,-1.718047,2.747979,1.225228,-0.328601,-0.180730,-0.394321,-0.141039,-0.788642,0.535360,0.915252,-0.330501,-0.180680,-0.395171,-0.141415,-0.780064,0.513699,0.880689,-1.258791,-6.079519,6.875306,16.781816,0.883550,0.935540,0.186440,-2.667118,-1.682164,-1.210732,-0.786762,-1.516469,1.705040,1.251087,-2.943289,-1.790811,-1.672289,-0.648255,-1.520745,1.651998,1.251064,0.287316,0.259829,0.336095,-0.018099,0.012858,0.015366,-0.000854,-0.011145,-0.151182,0.125462,-0.120408,-0.008582,0.037676,0.000877,-0.000000,-4.906061,7.062617,17.445866,1.456726,0.246469,0.017817,-3.038293,-1.788303,-1.714778,-0.667054,-1.349192,1.110478,0.732621,0.095004,-0.002508,0.042489,0.018799,-0.171553,0.541521,0.518443
3.133000,-0.727425,-0.400084,-0.872910,-1.883008,-1.745819,2.755918,1.240796,-0.722374,-0.397096,-0.870050,-1.881897,-1.718824,2.748524,1.226118,-0.328459,-0.180652,-0.394150,-0.140978,-0.788301,0.535128,0.914856,-0.328207,-0.180206,-0.393626,-0.142567,-0.781279,0.521666,0.885421,-1.282595,-6.027944,7.026063,16.706438,0.830449,0.921808,0.225808,-2.765830,-1.703015,-1.281174,-0.725686,-1.485877,1.498201,1.175440,-3.042854,-1.814608,-1.741967,-0.587125,-1.490209,1.445533,1.175414,0.287714,0.260183,0.336546,-0.018107,0.012893,0.015372,-0.000856,-0.010689,-0.148591,0.124247,-0.120454,-0.008560,0.037296,0.000881,0.000000,-4.894208,7.067831,17.444291,1.457077,0.245880,0.017795,-3.030286,-1.792293,-1.715750,-0.666597,-1.349777,1.108993,0.733890,-0.012568,-0.022315,-0.026217,0.079472,-0.140432,0.336540,0.441524
3.134000,-0.727753,-0.400264,-0.873304,-1.883149,-1.746607,2.756453,1.241711,-0.722717,-0.397283,-0.870431,-1.882035,-1.719606,2.749071,1.227031,-0.328316,-0.180574,-0.393980,-0.140917,-0.787959,0.534896,0.914459,-0.330373,-0.182294,-0.385707,-0.142904,-0.781080,0.522863,0.888934,-1.306399,-5.877187,7.153016,16.603289,0.752630,0.941949,0.212990,-2.639227,-1.585720,-1.674688,-0.707553,-1.483203,1.460390,1.116858,-2.918718,-1.702640,-2.137058,-0.569236,-1.487639,1.408114,1.116852,0.288107,0.260537,0.336995,-0.018117,0.012928,0.015377,-0.000858,-0.008617,-0.143618,0.125375,-0.120201,-0.008491,0.036899,0.000863,-0.000000,-4.882098,7.073184,17.442630,1.457428,0.245272,0.017771,-3.021544,-1.788644,-1.723428,-0.668590,-1.350047,1.107278,0.733971,0.102826,0.086004,-0.413630,0.099354,-0.137592,0.300836,0.382882
3.135000,-0.728081,-0.400445,-0.873698,-1.883290,-1.747395,2.756987,1.242625,-0.723065,-0.397459,-0.870802,-1.882180,-1.720377,2.749625,1.227944,-0.328174,-0.180496,-0.393809,-0.140856,-0.787617,0.534664,0.914063,-0.334636,-0.180497,-0.383964,-0.140941,-0.775337,0.529029,0.899248,-1.207216,-5.877187,7.204591,16.555681,0.651922,0.935540,0.172707,-2.407655,-1.676195,-1.765991,-0.798403,-1.591979,1.297759,0.956290,-2.686777,-1.791360,-2.229618,-0.661806,-1.596530,1.245234,0.956291,0.288501,0.260888,0.337443,-0.018126,0.012962,0.015382,-0.000860,-0.009380,-0.145723,0.126185,-0.118471,-0.008411,0.037143,0.000859,0.000000,-4.870574,7.078273,17.441051,1.457789,0.244681,0.017747,-3.009896,-1.791432,-1.737399,-0.666072,-1.350918,1.104355,0.734066,0.323119,0.000072,-0.492219,0.004266,-0.245612,0.140879,0.222224
3.136000,-0.728409,-0.400625,-0.874091,-1.883431,-1.748183,2.757522,1.243539,-0.723409,-0.397643,-0.871179,-1.882321,-1.721163,2.750192,1.228865,-0.328031,-0.180417,-0.393637,-0.140794,-0.787275,0.534432,0.913665,-0.340947,-0.183221,-0.377281,-0.143274,-0.773881,0.536165,0.891701,-1.207216,-5.698659,7.307740,16.527910,0.640020,0.974908,0.179116,-2.072838,-1.530947,-2.097351,-0.678721,-1.614157,1.108931,1.063114,-2.354752,-1.649090,-2.565413,-0.541846,-1.618840,1.056186,1.063126,0.288894,0.261240,0.337890,-0.018135,0.012997,0.015387,-0.000861,-0.006980,-0.143097,0.130171,-0.118740,-0.008314,0.037357,0.000850,-0.000000,-4.858646,7.083537,17.439390,1.458160,0.244068,0.017722,-3.000550,-1.789265,-1.747596,-0.665832,-1.350965,1.099508,0.733666,0.645798,0.140174,-0.817817,0.123986,-0.267875,-0.043322,0.329460
3.137000,-0.728737,-0.400806,-0.874485,-1.883571,-1.748970,2.758056,1.244452,-0.723752,-0.397823,-0.871549,-1.882453,-1.721938,2.750760,1.229804,-0.327888,-0.180339,-0.393466,-0.140733,-0.786932,0.534199,0.913267,-0.341615,-0.179810,-0.383723,-0.141151,-0.782699,0.543122,0.908180,-1.282595,-5.595510,7.434693,16.480303,0.621709,0.995050,0.225808,-2.026002,-1.703884,-1.781783,-0.786985,-1.431618,0.924476,0.808757,-2.304805,-1.816234,-2.248471,-0.650344,-1.436225,0.871297,0.808739,0.289286,0.261593,0.338338,-0.018145,0.013032,0.015392,-0.000863,-0.010482,-0.149244,0.128351,-0.118496,-0.008426,0.037787,0.000881,0.000000,-4.846917,7.088687,17.437729,1.458535,0.243455,0.017696,-2.991144,-1.789806,-1.761313,-0.671256,-1.351567,1.094376,0.732425,0.686339,-0.026428,-0.487158,0.020912,-0.084658,-0.223078,0.076314
3.138000,-0.729065,-0.400986,-0.874878,-1.883712,-1.749756,2.758590,1.245365,-0.724102,-0.398002,-0.871924,-1.882585,-1.722734,2.751342,1.230740,-0.327745,-0.180260,-0.393294,-0.140672,-0.786589,0.533966,0.912869,-0.339746,-0.183860,-0.379902,-0.139948,-0.779059,0.550330,0.914475,-1.330202,-5.492361,7.510072,16.452532,0.705022,0.954767,0.179116,-2.096218,-1.490912,-1.974005,-0.851788,-1.497280,0.730949,0.707141,-2.378093,-1.610152,-2.441864,-0.712258,-1.501717,0.678159,0.707154,0.289679,0.261946,0.338785,-0.018153,0.013068,0.015396,-0.000865,-0.007804,-0.142706,0.129073,-0.121377,-0.008631,0.037394,0.000853,0.000000,-4.835101,7.093863,17.436049,1.458916,0.242820,0.017671,-2.978147,-1.790161,-1.772251,-0.676094,-1.351125,1.087271,0.731251,0.600054,0.180009,-0.669613,-0.036164,-0.150592,-0.409112,-0.024097
3.139000,-0.729393,-0.401166,-0.875271,-1.883853,-1.750543,2.759124,1.246278,-0.724456,-0.398192,-0.872285,-1.882723,-1.723524,2.751926,1.231684,-0.327602,-0.180181,-0.393122,-0.140610,-0.786245,0.533733,0.912470,-0.342352,-0.186875,-0.370344,-0.142319,-0.772632,0.558123,0.918756,-1.357973,-5.393178,7.458497,16.555681,0.735235,0.968499,0.199258,-1.938922,-1.323212,-2.460012,-0.732187,-1.618629,0.522436,0.635345,-2.224732,-1.449501,-2.930859,-0.592630,-1.623222,0.470011,0.635382,0.290066,0.262296,0.339230,-0.018163,0.013103,0.015400,-0.000867,-0.004256,-0.136007,0.131617,-0.121394,-0.008511,0.037026,0.000830,0.000000,-4.823219,7.099113,17.434322,1.459304,0.242188,0.017645,-2.962210,-1.784212,-1.791918,-0.678101,-1.350966,1.079768,0.729677,0.737478,0.334710,-1.138941,0.085471,-0.272256,-0.609757,-0.094294
3.140000,-0.729720,-0.401346,-0.875664,-1.883993,-1.751329,2.759658,1.247190,-0.724801,-0.398375,-0.872664,-1.882864,-1.724302,2.752517,1.232622,-0.327459,-0.180102,-0.392950,-0.140549,-0.785901,0.533499,0.912070,-0.343904,-0.183196,-0.374675,-0.144220,-0.775049,0.565974,0.923146,-1.405581,-5.416982,7.585450,16.682634,0.782842,0.941949,0.239541,-1.845140,-1.506393,-2.242902,-0.631892,-1.563612,0.312148,0.562283,-2.129135,-1.627809,-2.713803,-0.493806,-1.568364,0.259258,0.562287,0.290457,0.262647,0.339675,-0.018172,0.013138,0.015404,-0.000869,-0.006462,-0.141231,0.131225,-0.119914,-0.008386,0.037486,0.000865,-0.000000,-4.811281,7.104361,17.432632,1.459704,0.241589,0.017620,-2.951428,-1.782516,-1.800024,-0.677400,-1.351335,1.071137,0.728420,0.822292,0.154707,-0.913778,0.183594,-0.217030,-0.811879,-0.166133
3.141000,-0.730048,-0.401526,-0.876057,-1.884134,-1.752115,2.760191,1.248102,-0.725152,-0.398551,-0.873033,-1.883003,-1.725090,2.753114,1.233586,-0.327315,-0.180023,-0.392778,-0.140487,-0.785556,0.533265,0.911670,-0.344841,-0.182514,-0.370789,-0.141196,-0.775570,0.574542,0.930286,-1.429384,-5.492361,7.561646,16.758013,0.806646,0.929132,0.199258,-1.776780,-1.537136,-2.443602,-0.780414,-1.546209,0.082191,0.446571,-2.060899,-1.660678,-2.913772,-0.642867,-1.550953,0.029672,0.446584,0.290849,0.262996,0.340121,-0.018180,0.013174,0.015408,-0.000870,-0.006730,-0.139454,0.130050,-0.119368,-0.008430,0.037112,0.000858,0.000000,-4.799743,7.109413,17.430974,1.460101,0.240968,0.017593,-2.937187,-1.785214,-1.814326,-0.678324,-1.351234,1.061606,0.725818,0.876288,0.124536,-1.099446,0.035458,-0.199719,-1.031933,-0.279235
3.142000,-0.730375,-0.401706,-0.876450,-1.884274,-1.752900,2.760724,1.249014,-0.725499,-0.398729,-0.873412,-1.883147,-1.725877,2.753712,1.234555,-0.327171,-0.179944,-0.392605,-0.140425,-0.785211,0.533031,0.911270,-0.348564,-0.179912,-0.373047,-0.144794,-0.770116,0.580621,0.941362,-1.480959,-5.520132,7.585450,16.956377,0.818548,0.836663,0.225808,-1.572488,-1.668840,-2.328144,-0.593531,-1.648034,-0.084791,0.271580,-1.856201,-1.788224,-2.800626,-0.457885,-1.653045,-0.137993,0.271572,0.291240,0.263346,0.340566,-0.018188,0.013209,0.015411,-0.000872,-0.007527,-0.143961,0.131916,-0.117459,-0.008198,0.037791,0.000880,0.000000,-4.788000,7.114562,17.429309,1.460501,0.240361,0.017566,-2.925838,-1.786617,-1.822711,-0.676344,-1.351145,1.051778,0.722953,1.069637,-0.001607,-0.977915,0.218459,-0.301900,-1.189771,-0.451381
3.143000,-0.730702,-0.401886,-0.876843,-1.884415,-1.753685,2.761257,1.249925,-0.725839,-0.398909,-0.873781,-1.883286,-1.726649,2.754312,1.235511,-0.327027,-0.179865,-0.392433,-0.140363,-0.784865,0.532796,0.910869,-0.346281,-0.185627,-0.370736,-0.142623,-0.771202,0.587116,0.948887,-1.627749,-5.595510,7.585450,17.107134,0.830449,0.803705,0.232217,-1.668194,-1.371876,-2.448014,-0.704473,-1.620410,-0.263271,0.150414,-1.954971,-1.498264,-2.921875,-0.564181,-1.625086,-0.316182,0.150437,0.291630,0.263695,0.341009,-0.018196,0.013245,0.015415,-0.000874,-0.004853,-0.137307,0.132852,-0.122097,-0.008568,0.037497,0.000851,0.000000,-4.776319,7.119688,17.427618,1.460910,0.239762,0.017539,-2.917680,-1.786392,-1.837068,-0.677149,-1.351827,1.041831,0.720704,0.962709,0.288128,-1.084807,0.112968,-0.273259,-1.358013,-0.570267
3.144000,-0.731029,-0.402066,-0.877235,-1.884555,-1.754470,2.761790,1.250835,-0.726179,-0.399090,-0.874165,-1.883423,-1.727431,2.754917,1.236479,-0.326883,-0.179786,-0.392260,-0.140301,-0.784519,0.532561,0.910467,-0.342657,-0.182766,-0.375639,-0.140641,-0.769917,0.586389,0.950612,-1.726931,-5.623281,7.637025,17.234087,0.818548,0.797296,0.225808,-1.836056,-1.512265,-2.201462,-0.801897,-1.639273,-0.261869,0.115630,-2.121062,-1.636464,-2.672949,-0.662233,-1.643961,-0.314734,0.115646,0.292021,0.264046,0.341454,-0.018205,0.013280,0.015418,-0.000876,-0.007014,-0.139846,0.130034,-0.121460,-0.008591,0.037447,0.000860,0.000000,-4.764318,7.124936,17.425896,1.461321,0.239157,0.017511,-2.909785,-1.785481,-1.841900,-0.679191,-1.351927,1.030956,0.717820,0.788722,0.149017,-0.831049,0.016958,-0.292034,-1.345690,-0.602174
3.145000,-0.731356,-0.402246,-0.877627,-1.884695,-1.755254,2.762322,1.251746,-0.726512,-0.399271,-0.874538,-1.883562,-1.728199,2.755506,1.237437,-0.326739,-0.179706,-0.392086,-0.140239,-0.784172,0.532326,0.910065,-0.339122,-0.180622,-0.373275,-0.142156,-0.764508,0.587360,0.968276,-1.726931,-5.647085,7.533875,17.361040,0.770940,0.757013,0.199258,-2.001302,-1.612198,-2.324107,-0.721752,-1.741160,-0.301120,-0.157761,-2.286869,-1.739035,-2.793864,-0.584131,-1.746072,-0.353449,-0.157745,0.292410,0.264395,0.341897,-0.018213,0.013315,0.015421,-0.000878,-0.006842,-0.137558,0.127860,-0.119408,-0.008403,0.036908,0.000862,0.000000,-4.752539,7.130110,17.424208,1.461719,0.238569,0.017484,-2.906066,-1.784812,-1.853301,-0.679952,-1.352776,1.022397,0.715424,0.619197,0.045777,-0.940563,0.095821,-0.393296,-1.375846,-0.873169
